GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
1529705236,Descent2e,8,ROUND_OVER,125,7,2,37,
1529705236,Descent2e,9,ROUND_OVER,134,7,2,37,
1529705236,Descent2e,10,ROUND_OVER,143,7,2,37,
1529705236,Descent2e,11,ROUND_OVER,151,7,2,37,
1529705236,Descent2e,12,ROUND_OVER,161,7,2,37,
1529705236,Descent2e,13,ROUND_OVER,169,7,2,37,
1529705236,Descent2e,14,ROUND_OVER,179,7,2,37,
1529705236,Descent2e,15,ROUND_OVER,188,7,2,37,
1529705236,Descent2e,16,ROUND_OVER,197,7,2,37,
1529705236,Descent2e,17,ROUND_OVER,206,7,2,37,
1529705236,Descent2e,18,ROUND_OVER,216,7,2,37,
1529705236,Descent2e,19,ROUND_OVER,231,7,2,37,
759922803,Descent2e,0,ROUND_OVER,24,7,2,38,
759922803,Descent2e,1,ROUND_OVER,35,7,2,38,
759922803,Descent2e,2,ROUND_OVER,52,6,2,38,
759922803,Descent2e,3,ROUND_OVER,75,6,2,38,
759922803,Descent2e,4,ROUND_OVER,90,7,2,38,
759922803,Descent2e,5,ROUND_OVER,113,6,2,38,
759922803,Descent2e,6,ROUND_OVER,121,7,2,38,
759922803,Descent2e,7,ROUND_OVER,129,7,2,38,
759922803,Descent2e,8,ROUND_OVER,139,7,2,38,
759922803,Descent2e,9,ROUND_OVER,148,7,2,38,
759922803,Descent2e,10,ROUND_OVER,158,7,2,38,
759922803,Descent2e,11,ROUND_OVER,166,7,2,38,
759922803,Descent2e,12,ROUND_OVER,174,7,2,38,
759922803,Descent2e,13,ROUND_OVER,182,7,2,38,
759922803,Descent2e,14,ROUND_OVER,192,7,2,38,
759922803,Descent2e,15,ROUND_OVER,203,7,2,38,
759922803,Descent2e,16,ROUND_OVER,213,7,2,38,
759922803,Descent2e,17,ROUND_OVER,223,7,2,38,
759922803,Descent2e,18,ROUND_OVER,234,7,2,38,
759922803,Descent2e,19,ROUND_OVER,246,7,2,38,
-3989136,Descent2e,0,ROUND_OVER,34,7,2,39,
-3989136,Descent2e,1,ROUND_OVER,47,7,2,39,
-3989136,Descent2e,2,ROUND_OVER,64,7,2,39,
-3989136,Descent2e,3,ROUND_OVER,74,7,2,39,
-3989136,Descent2e,4,ROUND_OVER,95,6,2,39,
-3989136,Descent2e,5,ROUND_OVER,114,7,2,39,
